Evaporator Inlet Water Temperature,Evaporator Outlet Water Temperature,Evaporator Flow rate,Condensor Refrigerant Pressure,Condensor Inlet Water Temperature,Condensor Outlet Water Temperature,Condensor Flow Rate,Motor KW
10.3,5.4,277.4,120.0,26.4,30.3,385.6,237.1
10.1,5.2,277.5,120.0,26.4,30.4,386.1,237.0
10.1,5.2,277.2,120.0,26.4,30.4,383.8,237.6
10.2,5.2,276.0,120.0,26.4,30.4,385.0,237.4
10.2,5.2,277.4,120.0,26.4,30.4,385.1,236.6
10.1,5.2,276.7,120.0,26.3,30.4,385.1,236.4
10.1,5.2,276.8,120.0,26.4,30.4,384.3,235.6
10.2,5.2,276.0,120.0,26.3,30.4,384.9,235.8
10.2,5.2,276.7,120.0,26.4,30.4,384.3,235.5
10.1,5.2,276.6,120.0,26.3,30.4,384.8,236.0
10.2,5.2,276.4,120.0,26.4,30.4,385.1,236.5
10.2,5.3,276.6,120.7,26.4,30.4,384.5,235.8
10.2,5.2,276.7,120.0,26.4,30.4,384.0,239.4
10.2,5.3,276.3,120.0,26.4,30.4,384.1,238.9
10.2,5.1,275.7,120.7,26.4,30.4,385.5,238.9
10.2,5.2,276.6,120.7,26.4,30.4,385.6,243.0
10.3,5.2,276.6,121.4,26.4,30.5,386.1,243.6
10.2,5.2,276.2,121.4,26.4,30.5,385.1,243.2
10.3,5.2,276.4,121.4,26.4,30.5,385.0,243.3
10.2,5.2,275.7,121.4,26.4,30.5,386.3,243.4
10.2,5.2,276.1,120.7,26.4,30.5,383.4,243.8
10.3,5.2,275.2,121.4,26.5,30.6,387.1,243.8
10.3,5.2,277.3,120.7,26.4,30.6,386.5,244.1
10.3,5.2,277.8,121.4,26.4,30.5,384.3,244.8
10.3,5.2,277.5,121.4,26.4,30.5,385.5,244.3
10.2,5.2,278.0,121.4,26.4,30.5,385.3,246.5
10.3,5.2,277.0,121.4,26.5,30.6,385.4,246.3
10.3,5.2,277.2,121.4,26.5,30.6,385.0,246.2
10.3,5.2,276.3,121.4,26.5,30.6,383.7,246.5
10.2,5.2,277.9,121.4,26.4,30.6,384.4,249.4
10.3,5.2,277.5,122.0,26.5,30.6,383.0,250.4
10.3,5.2,277.2,122.0,26.4,30.7,384.9,249.4
10.3,5.1,277.8,122.0,26.5,30.7,385.4,248.9
10.3,5.2,276.2,122.0,26.5,30.7,386.3,247.9
10.3,5.2,277.5,122.0,26.5,30.7,385.9,247.7
10.2,5.1,277.7,122.0,26.5,30.6,387.0,247.2
10.2,5.1,278.0,122.0,26.5,30.7,385.1,246.8
10.2,5.1,277.6,121.4,26.5,30.7,385.6,248.1
10.4,5.3,278.0,122.0,26.5,30.7,385.0,247.7
10.3,5.2,276.7,122.0,26.5,30.7,384.9,247.5
10.3,5.2,278.7,122.0,26.5,30.6,389.3,247.0
10.3,5.2,277.2,121.4,26.5,30.7,383.9,246.5
10.3,5.2,277.1,121.4,26.5,30.6,385.4,246.3
10.3,5.2,277.6,121.4,26.5,30.6,386.8,246.5
10.3,5.2,277.7,121.4,26.5,30.6,383.6,246.6
10.3,5.2,278.8,121.4,26.5,30.6,385.0,246.9
10.3,5.2,278.3,121.4,26.5,30.6,386.2,247.5
10.3,5.2,279.3,121.4,26.4,30.6,383.9,247.3
10.3,5.2,278.5,121.4,26.4,30.6,384.1,247.5
10.3,5.3,279.5,121.4,26.4,30.6,384.7,246.8
10.3,5.3,278.7,121.4,26.4,30.6,384.5,248.8
10.4,5.3,277.8,122.0,26.4,30.6,385.6,248.4
10.4,5.3,278.6,121.4,26.4,30.6,384.4,248.3
10.4,5.3,278.7,121.4,26.4,30.6,384.7,248.2
10.4,5.3,277.5,121.4,26.4,30.6,384.9,247.7
10.4,5.3,279.0,121.4,26.4,30.6,384.4,247.8
10.4,5.3,278.5,121.4,26.3,30.6,385.9,247.6
10.4,5.3,278.8,121.4,26.4,30.6,386.9,247.3
10.4,5.3,279.0,121.4,26.4,30.5,385.1,248.1
10.4,5.3,279.3,122.0,26.3,30.5,353.6,248.3
10.4,5.2,268.4,122.0,26.3,30.7,354.2,248.5
10.4,5.2,264.2,122.0,26.3,30.7,353.1,248.6
10.5,5.2,264.5,122.0,26.3,30.8,352.9,247.4
10.5,5.2,263.9,122.0,26.3,30.8,354.2,247.2
10.5,5.2,263.1,122.0,26.3,30.8,352.8,247.1
10.5,5.2,262.5,122.0,26.3,30.8,353.8,246.8
10.5,5.2,262.5,122.0,26.4,30.8,353.7,246.9
10.5,5.2,263.5,122.0,26.3,30.8,354.7,247.5
10.5,5.2,263.7,122.0,26.4,30.8,352.3,247.7
10.5,5.2,263.6,122.0,26.3,30.8,354.1,248.4
10.5,5.2,263.0,122.0,26.3,30.8,353.2,248.6
10.6,5.2,263.8,122.0,26.3,30.8,353.2,248.7
10.6,5.2,264.2,122.0,26.3,30.8,353.9,250.2
10.6,5.2,263.9,122.0,26.3,30.8,356.7,250.3
10.6,5.2,263.7,122.0,26.3,30.8,354.1,250.2
10.6,5.2,264.6,122.0,26.3,30.8,353.2,250.6
10.7,5.3,263.5,122.0,26.3,30.8,352.7,249.9
10.6,5.2,262.8,122.0,26.3,30.8,353.7,249.7
10.5,5.2,262.8,122.0,26.3,30.9,353.7,250.1
10.6,5.2,263.4,122.7,26.3,30.9,354.4,250.2
10.7,5.3,263.3,122.7,26.3,30.8,354.1,249.8
10.6,5.2,263.2,122.7,26.3,30.8,354.3,249.2
10.6,5.2,262.9,122.7,26.3,30.9,354.3,249.6
10.5,5.2,263.1,122.7,26.3,30.9,354.0,250.6
10.6,5.2,263.3,122.7,26.3,30.9,354.6,250.1
10.5,5.2,262.7,122.7,26.4,30.9,355.1,249.5
10.6,5.2,263.8,122.7,26.4,30.9,352.6,249.8
10.5,5.2,263.5,122.7,26.4,30.9,353.9,249.4
10.5,5.2,263.6,122.7,26.4,30.9,353.9,249.3
10.5,5.2,263.9,122.7,26.4,30.9,354.2,248.9
10.5,5.2,263.1,122.7,26.4,30.9,353.4,249.0
10.5,5.2,263.6,122.7,26.4,30.9,354.1,248.5
10.4,5.2,263.1,122.7,26.4,30.9,354.0,247.8
10.5,5.2,264.1,122.7,26.4,30.9,353.7,247.5
10.5,5.2,261.8,122.7,26.4,30.9,352.8,246.9
10.6,5.2,261.6,122.7,26.4,30.9,353.3,247.1
10.6,5.3,261.5,122.7,26.4,30.9,354.0,247.0
10.5,5.2,262.5,122.7,26.4,31.0,352.9,246.6
10.5,5.2,260.5,122.7,26.4,30.9,352.6,245.8
10.4,5.1,261.7,122.0,26.4,30.9,353.8,245.5
10.3,5.1,261.3,122.0,26.4,30.9,353.8,244.4
10.3,5.0,261.5,122.0,26.5,30.9,352.5,244.5
10.2,5.0,262.7,122.0,26.5,30.9,354.0,243.5
10.2,4.9,262.5,122.0,26.4,30.9,353.1,243.6
10.3,5.0,262.5,122.0,26.5,30.9,352.7,242.9
10.2,5.0,261.7,122.0,26.5,30.9,355.9,242.4
10.2,5.1,261.3,122.0,26.5,30.9,353.3,242.2
10.2,5.0,261.7,122.0,26.5,30.9,354.5,242.0
10.2,5.0,261.7,122.0,26.5,30.9,353.5,241.8
10.2,5.0,261.2,122.0,26.5,30.9,355.8,241.0
10.2,5.0,260.9,122.0,26.5,30.9,354.3,240.7
10.1,4.9,261.7,122.0,26.5,30.9,354.9,241.2
10.2,5.0,262.3,122.0,26.5,30.9,354.9,240.7
10.2,5.0,262.3,122.0,26.5,30.9,352.9,240.4
10.2,4.9,261.4,122.0,26.5,30.9,351.9,240.1
10.1,5.0,262.2,120.7,26.5,30.9,353.3,227.9
10.2,5.2,262.1,120.7,26.5,30.7,353.9,227.8
10.1,5.2,262.4,120.7,26.5,30.7,354.0,228.5
10.1,5.2,261.7,120.7,26.5,30.7,354.4,229.1
10.2,5.2,262.8,120.7,26.5,30.7,354.4,228.9
10.1,5.2,262.3,120.7,26.5,30.6,353.1,228.8
10.2,5.2,263.0,120.7,26.5,30.7,354.5,227.8
10.1,5.2,262.7,120.7,26.5,30.6,353.2,224.9
10.0,5.2,262.5,120.0,26.5,30.6,354.3,224.5
10.0,5.2,262.3,120.0,26.5,30.6,353.2,218.2
10.0,5.3,262.2,119.3,26.5,30.5,353.4,218.1
10.0,5.3,262.9,119.3,26.5,30.4,354.0,218.4
10.0,5.3,261.0,119.3,26.4,30.5,351.8,218.2
10.0,5.3,261.2,119.3,26.4,30.4,351.0,217.8
10.0,5.3,262.9,119.3,26.4,30.4,353.4,218.0
10.0,5.3,262.6,119.3,26.4,30.4,352.8,218.3
10.0,5.3,262.3,119.3,26.4,30.4,353.6,215.7
10.0,5.3,261.7,118.6,26.4,30.4,355.0,215.8
10.0,5.3,262.4,118.6,26.4,30.4,353.9,215.9
10.0,5.3,262.7,118.6,26.4,30.4,353.7,215.8
10.0,5.4,262.0,118.6,26.4,30.4,353.7,215.5
10.0,5.3,263.3,118.6,26.4,30.4,354.8,215.6
10.0,5.3,261.8,118.6,26.4,30.3,352.9,215.4
10.0,5.3,262.6,118.6,26.4,30.3,354.3,215.8
10.0,5.3,261.4,118.6,26.4,30.3,353.5,215.7
10.0,5.3,262.3,118.6,26.4,30.2,353.8,215.5
10.0,5.3,263.7,118.6,26.4,30.3,354.3,215.6
9.9,5.3,262.6,118.6,26.4,30.3,353.8,215.6
10.0,5.3,263.1,118.6,26.4,30.3,354.1,215.6
10.0,5.3,262.1,118.6,26.3,30.3,354.2,215.7
10.0,5.3,262.2,118.6,26.4,30.4,355.4,215.8
9.9,5.3,263.1,118.6,26.4,30.3,352.3,216.3
10.0,5.3,263.5,118.6,26.4,30.3,353.2,216.2
9.9,5.3,263.1,117.9,26.4,30.3,354.0,216.1
10.0,5.3,262.8,118.6,26.4,30.3,354.2,216.1
10.0,5.3,263.4,117.9,26.4,30.3,353.8,216.0
10.0,5.3,262.2,117.9,26.3,30.3,353.0,215.5
10.0,5.3,262.5,117.9,26.3,30.2,352.9,215.6
10.0,5.3,261.9,117.9,26.3,30.2,352.8,215.0
9.9,5.2,261.7,117.9,26.3,30.2,354.1,215.0
10.0,5.3,261.1,117.9,26.3,30.2,353.9,214.8
9.9,5.3,261.9,117.9,26.3,30.3,351.5,214.2
9.9,5.3,262.3,117.9,26.3,30.2,354.1,214.7
10.0,5.3,261.7,117.9,26.3,30.2,352.5,214.8
10.0,5.3,261.2,117.9,26.3,30.2,353.3,214.8
10.0,5.3,262.1,117.9,26.3,30.2,352.7,214.2
10.0,5.3,261.4,117.9,26.3,30.2,350.6,214.0
9.9,5.2,261.6,117.9,26.3,30.2,353.1,214.5
10.0,5.3,261.3,117.9,26.3,30.2,354.5,215.0
10.0,5.3,262.2,117.9,26.3,30.2,353.3,214.7
10.0,5.3,261.7,117.9,26.3,30.1,353.2,215.3
10.0,5.3,262.0,117.9,26.2,30.2,353.1,215.1
10.0,5.3,262.1,117.9,26.2,30.2,353.0,215.5
10.0,5.3,263.0,117.9,26.2,30.1,353.6,215.5
10.0,5.4,262.6,117.9,26.2,30.2,354.1,214.9
10.0,5.3,262.2,117.9,26.3,30.2,353.7,214.9
10.0,5.3,262.6,117.9,26.2,30.2,352.2,214.4
10.0,5.4,262.3,117.9,26.3,30.1,353.3,213.9
10.0,5.3,261.9,117.9,26.2,30.1,353.5,214.3
10.0,5.3,262.7,117.9,26.3,30.1,354.1,214.4
10.0,5.3,261.9,117.9,26.2,30.2,354.8,214.3
10.0,5.3,262.3,117.9,26.2,30.1,353.5,215.0
10.0,5.4,262.2,117.9,26.2,30.1,353.6,214.5
9.9,5.3,262.3,117.9,26.3,30.2,353.8,215.1
9.9,5.3,262.1,117.9,26.2,30.1,353.7,213.5
10.0,5.3,262.5,117.9,26.3,30.1,354.4,213.5
10.0,5.3,263.0,117.2,26.2,30.1,354.1,213.8
10.0,5.3,263.1,117.2,26.2,30.1,353.1,211.8
9.9,5.3,262.8,117.2,26.2,30.1,353.4,212.2
10.0,5.4,262.3,117.2,26.2,30.1,354.1,212.5
10.0,5.3,262.2,117.2,26.1,30.1,353.0,208.9
9.9,5.3,262.3,117.2,26.1,30.1,353.5,209.0
9.9,5.3,263.0,116.5,26.1,30.0,351.9,208.4
9.9,5.3,261.9,116.5,26.1,30.0,352.1,209.0
9.9,5.4,261.6,116.5,26.1,30.0,353.4,209.2
9.9,5.4,263.4,116.5,26.1,30.0,352.6,209.2
9.9,5.3,262.7,116.5,26.1,30.0,353.7,208.7
9.9,5.3,261.9,116.5,26.1,30.0,353.5,205.6
9.9,5.4,262.3,116.5,26.1,29.9,354.9,205.9
9.9,5.4,262.3,116.5,26.1,29.9,354.8,205.8
9.9,5.4,262.7,116.5,26.1,29.9,352.3,205.9
9.9,5.4,262.4,116.5,26.1,29.9,353.9,203.1
9.9,5.4,263.0,115.8,26.1,29.9,352.6,202.5
9.9,5.4,263.6,115.8,26.1,29.9,352.4,202.6
9.9,5.5,263.0,115.8,26.1,29.9,353.2,202.4
9.9,5.4,262.1,115.8,26.1,29.9,353.0,198.0
9.9,5.5,262.8,115.8,26.1,29.9,354.5,197.6
9.9,5.4,263.0,115.1,26.0,29.7,353.5,198.0
9.9,5.5,262.4,115.1,26.0,29.7,353.4,197.4
9.8,5.4,262.5,115.1,26.1,29.7,353.2,197.5
9.9,5.5,261.8,115.1,26.1,29.7,353.6,197.7
9.9,5.5,261.9,115.1,26.0,29.7,353.4,197.8
9.9,5.5,262.9,115.1,26.0,29.7,353.6,198.3
9.9,5.5,262.1,115.1,26.0,29.7,353.9,198.0
9.9,5.4,263.0,115.1,26.0,29.7,355.6,198.7
10.0,5.6,263.4,115.1,26.0,29.7,354.1,198.6
10.0,5.6,263.5,115.1,26.0,29.7,352.5,198.6
9.9,5.5,263.6,115.1,26.0,29.7,353.2,198.7
9.8,5.4,263.8,115.1,26.0,29.7,352.5,199.4
9.9,5.6,263.3,115.1,26.0,29.7,352.3,199.1
9.9,5.6,264.1,115.1,26.0,29.7,353.0,199.2
10.0,5.6,262.6,115.1,26.0,29.7,353.0,198.4
9.9,5.5,262.4,115.1,26.0,29.7,353.3,198.6
10.0,5.6,262.7,115.1,26.0,29.7,353.3,198.5
10.0,5.6,261.8,115.1,26.0,29.7,353.7,198.3
9.9,5.6,262.2,115.1,26.0,29.7,355.8,198.2
9.9,5.5,262.2,115.1,26.0,29.7,352.2,198.3
9.9,5.5,262.4,115.1,26.0,29.7,353.9,198.3
9.9,5.4,263.2,115.1,26.0,29.7,353.8,198.4
9.9,5.5,262.5,115.8,26.0,29.7,351.5,199.4
9.9,5.5,261.4,115.1,26.0,29.7,352.9,199.8
9.9,5.5,263.3,115.1,26.0,29.7,354.2,199.9
9.9,5.5,263.2,115.1,26.0,29.7,355.1,199.8
9.9,5.5,262.2,115.1,26.0,29.7,353.1,200.2
10.0,5.5,262.9,115.1,26.0,29.7,353.4,199.6
9.9,5.5,262.1,115.1,26.0,29.7,354.2,199.4
9.9,5.4,263.4,115.1,26.0,29.7,354.4,199.4
9.9,5.4,261.8,115.1,26.0,29.7,352.1,201.7
9.9,5.4,262.7,115.1,26.0,29.7,353.5,201.6
9.9,5.5,261.7,115.1,26.0,29.7,352.2,201.7
9.9,5.5,262.4,115.1,26.0,29.7,355.5,201.8
9.9,5.4,262.7,115.1,26.0,29.7,352.9,201.9
9.9,5.5,262.0,115.1,26.0,29.7,353.3,201.7
9.9,5.4,261.0,115.1,25.9,29.6,353.8,201.4
9.9,5.4,262.4,115.1,25.9,29.6,353.0,201.7
9.9,5.4,261.7,115.1,25.9,29.6,351.4,201.5
9.9,5.4,262.9,115.1,25.9,29.7,352.9,201.6
10.0,5.5,263.3,115.1,25.9,29.6,353.9,201.5
10.0,5.5,262.8,115.1,25.9,29.6,351.4,201.6
10.0,5.5,262.4,115.1,25.9,29.6,352.4,202.0
10.0,5.5,263.0,115.1,25.9,29.6,353.1,201.4
10.0,5.5,261.4,115.1,25.9,29.6,354.2,201.6
10.0,5.5,261.6,115.1,25.9,29.6,354.8,201.5
10.0,5.5,262.9,115.1,25.9,29.6,354.1,201.8
10.0,5.5,262.6,115.1,25.9,29.6,353.8,201.7
10.0,5.5,262.5,115.1,25.8,29.6,354.5,201.8
10.0,5.5,262.7,115.1,25.8,29.6,352.7,201.7
10.0,5.5,262.4,115.1,25.8,29.6,353.8,201.3
9.9,5.5,262.4,115.1,25.8,29.6,352.2,204.0
10.0,5.5,261.8,115.1,25.8,29.6,353.4,204.1
10.0,5.5,262.9,115.1,25.8,29.6,354.8,203.7
9.9,5.4,262.7,115.1,25.8,29.6,351.5,204.3
10.0,5.4,263.1,115.1,25.8,29.6,354.1,204.3
10.0,5.4,261.9,115.1,25.8,29.6,351.2,206.0
10.0,5.4,263.4,115.1,25.8,29.6,353.8,205.4
9.9,5.4,262.2,115.1,25.8,29.6,354.1,205.1
10.0,5.4,262.8,115.1,25.8,29.6,353.6,204.8
10.0,5.4,261.8,115.1,25.8,29.6,351.0,204.8
10.0,5.4,262.3,115.1,25.8,29.6,354.1,204.2
9.9,5.4,262.4,115.1,25.8,29.6,352.5,204.6
9.9,5.4,261.9,115.1,25.8,29.6,352.6,204.7
10.0,5.4,262.2,115.1,25.8,29.6,352.9,204.7
9.9,5.4,262.2,115.1,25.8,29.6,353.8,204.2
9.9,5.4,262.1,115.1,25.8,29.6,352.6,204.6
9.9,5.4,262.7,115.1,25.8,29.6,354.5,204.7
9.9,5.4,263.0,115.1,25.8,29.6,353.4,204.5
9.9,5.4,262.0,115.1,25.8,29.6,353.0,204.5
9.9,5.4,263.4,115.1,25.8,29.6,354.7,205.6
9.9,5.4,262.2,115.1,25.8,29.5,352.8,206.1
9.9,5.4,263.1,115.1,25.8,29.6,353.3,206.3
9.9,5.4,263.6,115.1,25.8,29.6,354.2,206.2
9.9,5.4,263.6,115.1,25.8,29.6,353.3,206.5
9.9,5.4,263.7,115.1,25.8,29.6,353.2,206.4
9.9,5.4,263.4,115.1,25.8,29.6,354.1,206.5
9.9,5.4,262.5,115.1,25.8,29.6,351.6,206.4
9.9,5.4,262.7,115.1,25.8,29.6,353.0,206.0
9.9,5.4,263.2,115.1,25.8,29.6,353.7,206.3
9.9,5.4,263.2,115.1,25.8,29.6,352.5,206.1
9.9,5.4,262.7,115.1,25.8,29.7,354.2,205.8
9.9,5.4,262.8,115.1,25.8,29.6,353.7,205.6
9.9,5.4,262.6,115.1,25.8,29.6,353.6,205.0
9.9,5.3,262.5,115.1,25.8,29.6,353.8,204.4
9.9,5.4,261.9,115.1,25.8,29.6,353.1,204.2
9.9,5.4,261.6,115.1,25.8,29.6,354.7,203.7
9.8,5.3,262.0,115.1,25.8,29.6,354.2,203.7
9.8,5.3,263.3,115.1,25.8,29.6,354.9,204.2
9.9,5.3,262.3,115.1,25.8,29.6,354.4,204.3
9.9,5.4,261.6,115.1,25.8,29.6,353.4,204.2
9.8,5.3,262.4,115.1,25.8,29.6,352.1,204.4
9.9,5.4,261.5,115.1,25.8,29.6,354.5,204.4
9.9,5.3,262.0,115.1,25.9,29.6,353.9,204.7
9.9,5.4,262.3,115.1,25.9,29.6,352.2,204.6
9.9,5.4,261.6,115.1,25.8,29.6,347.9,204.3
9.8,5.4,262.3,115.1,25.8,29.6,353.4,204.8
9.9,5.4,261.8,115.1,25.8,29.7,351.5,204.7
9.9,5.4,262.2,115.1,25.9,29.7,352.4,204.5
9.9,5.4,262.4,115.1,25.8,29.7,354.1,204.1
9.9,5.4,261.4,115.1,25.9,29.6,352.6,203.0
9.9,5.4,261.6,115.1,25.8,29.6,354.1,203.1
9.9,5.4,261.6,115.1,25.8,29.6,354.1,200.8
10.0,5.5,262.8,115.1,25.8,29.6,351.7,200.4
9.9,5.4,262.0,115.1,25.8,29.6,352.8,200.5
9.9,5.4,262.3,115.1,25.8,29.6,353.2,200.2
9.9,5.4,260.9,115.1,25.8,29.6,352.1,200.2
9.9,5.4,261.9,114.5,25.9,29.6,353.1,200.6
9.9,5.4,261.9,114.5,25.9,29.6,352.2,200.2
9.9,5.4,261.5,115.1,25.8,29.6,351.6,200.2
9.8,5.4,262.6,114.5,25.8,29.6,353.6,200.0
9.9,5.4,261.9,115.1,25.8,29.6,353.1,200.5
9.9,5.4,261.8,115.1,25.9,29.6,353.3,200.5
9.9,5.5,261.5,114.5,25.9,29.5,353.8,200.1
9.9,5.4,262.2,115.1,25.8,29.6,353.8,199.9
9.9,5.4,261.3,115.1,25.8,29.6,353.2,200.1
9.9,5.4,261.4,115.1,25.8,29.6,354.5,199.9
9.9,5.4,261.5,115.1,25.8,29.5,353.4,199.8
9.9,5.4,260.9,114.5,25.9,29.6,353.1,200.2
9.9,5.4,261.3,115.1,25.8,29.6,352.7,199.9
9.8,5.4,261.5,114.5,25.8,29.6,354.6,200.3
9.9,5.4,262.3,114.5,25.8,29.6,353.8,200.9
9.9,5.4,262.1,115.1,25.8,29.5,352.2,200.9
9.8,5.4,262.3,114.5,25.8,29.6,354.8,201.8
10.0,5.5,262.1,115.1,25.8,29.6,354.2,201.5
9.9,5.4,263.3,115.1,25.8,29.6,352.8,201.4
9.9,5.4,263.6,115.1,25.8,29.6,352.2,201.0
9.9,5.4,262.3,115.1,25.9,29.5,351.9,200.9
9.9,5.4,263.3,115.1,25.9,29.6,352.9,201.3
9.9,5.4,261.3,115.1,25.8,29.6,352.6,201.5
9.9,5.5,262.2,115.1,25.8,29.6,356.2,201.0
9.8,5.4,261.7,115.1,25.8,29.6,352.2,201.2
9.8,5.4,262.9,115.1,25.8,29.6,352.7,201.7
9.9,5.4,261.9,115.1,25.8,29.6,352.4,201.1
9.9,5.4,262.4,115.1,25.8,29.6,352.9,201.2
9.9,5.4,262.2,115.1,25.9,29.6,353.8,200.7
9.9,5.4,261.3,115.1,25.8,29.6,354.4,200.9
9.9,5.4,262.0,115.1,25.8,29.6,355.3,200.8
9.9,5.4,262.5,114.5,25.8,29.6,353.3,199.9
9.9,5.4,260.9,114.5,25.8,29.6,353.9,200.4
9.9,5.4,261.5,114.5,25.8,29.6,353.4,200.3
9.9,5.4,262.0,115.1,25.8,29.6,352.6,200.0
9.8,5.4,261.4,114.5,25.9,29.6,352.5,200.0
9.8,5.3,262.5,114.5,25.8,29.6,354.4,200.1
9.8,5.4,262.0,115.1,25.8,29.5,352.3,200.2
9.8,5.4,261.8,115.1,25.9,29.6,354.4,200.3
9.8,5.4,261.9,115.1,25.9,29.6,353.4,200.9
9.9,5.4,262.2,115.1,25.8,29.6,353.8,200.5
9.8,5.4,261.4,115.1,25.9,29.6,354.4,200.9
9.8,5.4,261.4,115.1,25.9,29.6,351.8,200.9
9.8,5.4,261.5,115.1,25.9,29.6,352.4,200.5
9.8,5.4,262.5,115.1,25.9,29.6,353.2,200.7
9.8,5.4,262.0,115.1,25.9,29.6,351.9,200.3
9.8,5.3,261.7,115.1,25.9,29.6,353.9,200.7
9.8,5.4,261.1,114.5,25.8,29.6,353.0,201.2
9.8,5.4,262.0,115.1,25.9,29.6,353.5,201.2
9.8,5.4,262.4,115.1,25.9,29.6,353.1,200.9
9.8,5.3,262.9,114.5,25.9,29.6,352.2,200.9
9.8,5.3,262.1,114.5,25.8,29.6,353.9,201.1
9.8,5.4,262.3,115.1,25.9,29.6,353.2,200.4
9.8,5.4,261.6,115.1,25.9,29.6,352.7,200.4
9.8,5.4,261.7,115.1,25.9,29.6,353.3,199.8
9.8,5.3,261.2,115.1,25.9,29.6,352.1,199.6
9.8,5.4,261.2,115.1,25.8,29.6,352.2,199.2
9.8,5.4,260.5,115.1,25.9,29.6,353.5,198.9
9.8,5.3,261.0,115.1,25.9,29.6,352.3,198.5
9.8,5.3,260.6,115.1,25.9,29.6,353.2,198.2
9.7,5.3,261.0,115.1,25.9,29.6,351.9,199.0
9.8,5.4,261.2,115.1,25.9,29.6,352.6,198.2
9.8,5.3,261.3,115.1,25.9,29.6,352.1,198.3
9.9,5.4,260.6,115.1,26.0,29.6,355.0,199.1
9.9,5.4,261.9,115.1,25.9,29.7,353.0,196.2
9.8,5.4,262.0,114.5,26.0,29.6,351.7,195.9
9.8,5.4,261.8,115.1,25.9,29.6,353.2,193.8
9.7,5.4,262.0,114.5,25.9,29.6,353.6,194.0
9.8,5.5,261.9,114.5,25.9,29.6,352.2,193.8
9.8,5.4,261.8,114.5,25.9,29.6,354.1,193.8
9.8,5.4,261.0,114.5,25.9,29.6,353.8,193.9
9.9,5.5,261.4,114.5,25.9,29.6,352.8,193.4
9.8,5.4,261.2,114.5,25.9,29.6,354.0,193.7
9.8,5.4,261.5,114.5,26.0,29.6,353.3,193.9
9.8,5.4,261.8,114.5,25.9,29.5,353.5,193.6
9.9,5.5,261.4,114.5,25.9,29.6,353.8,192.4
9.8,5.4,261.0,114.5,25.9,29.5,352.6,192.8
9.9,5.5,260.4,114.5,25.9,29.6,353.9,193.2
9.8,5.5,261.5,114.5,25.9,29.5,352.7,193.1
9.8,5.5,260.7,114.5,25.9,29.5,352.3,193.2
9.8,5.5,261.0,114.5,25.9,29.6,351.4,192.4
9.8,5.4,260.9,114.5,26.0,29.6,353.9,193.0
9.8,5.5,261.1,114.5,26.0,29.6,353.9,193.1
9.8,5.5,261.4,114.5,26.0,29.6,354.4,193.7
9.8,5.4,261.4,114.5,25.9,29.5,353.2,193.8
9.8,5.5,261.4,114.5,26.0,29.6,354.6,193.9
9.8,5.4,261.3,114.5,26.0,29.6,354.3,193.5
9.8,5.4,261.4,114.5,26.0,29.6,352.9,193.6
9.8,5.4,261.9,114.5,25.9,29.6,353.8,193.0
9.8,5.4,260.7,114.5,26.0,29.6,351.3,192.5
9.8,5.4,261.3,114.5,26.0,29.6,350.8,192.5
9.8,5.4,261.8,114.5,25.9,29.6,352.4,192.9
9.9,5.5,261.2,114.5,25.9,29.6,352.6,192.7
9.8,5.5,261.1,114.5,26.0,29.6,353.8,192.6
9.8,5.5,261.2,114.5,26.0,29.6,353.4,192.0
9.8,5.4,261.1,114.5,25.9,29.6,352.4,192.0
9.8,5.4,260.2,114.5,25.9,29.6,352.4,191.9
9.8,5.4,259.7,114.5,26.0,29.6,353.0,191.4
9.8,5.4,260.9,114.5,26.0,29.5,352.5,191.3
9.8,5.4,260.1,114.5,26.0,29.6,352.2,191.3
9.8,5.4,258.9,114.5,26.0,29.6,354.7,191.4
9.8,5.4,260.5,114.5,26.0,29.6,352.3,191.5
9.8,5.5,259.3,114.5,26.0,29.6,354.9,191.9
9.8,5.5,260.7,114.5,26.0,29.6,353.7,191.5
9.8,5.4,260.2,114.5,26.0,29.6,352.8,191.8
9.9,5.5,260.7,114.5,26.0,29.6,352.8,191.4
9.8,5.4,260.2,114.5,25.9,29.6,352.5,192.4
9.9,5.5,260.5,114.5,26.0,29.6,352.8,192.2
9.8,5.5,260.6,114.5,26.0,29.6,353.1,192.4
9.9,5.5,261.1,114.5,26.0,29.6,352.5,192.7
9.8,5.5,260.4,114.5,26.0,29.6,348.8,192.8
9.8,5.5,260.9,115.1,26.0,29.7,348.3,193.2
9.8,5.5,261.4,114.5,26.0,29.6,353.0,193.4
9.8,5.5,260.3,115.1,26.0,29.7,354.0,193.6
9.8,5.5,261.2,114.5,26.0,29.6,352.2,194.4
9.9,5.5,262.1,115.1,26.0,29.6,354.1,194.7
9.9,5.5,261.4,115.1,26.0,29.6,353.2,194.2
9.8,5.4,260.9,115.1,26.0,29.6,353.0,194.2
9.8,5.4,261.3,115.1,26.0,29.6,353.0,194.1
9.9,5.5,261.1,115.1,26.0,29.6,351.7,195.4
9.9,5.5,261.2,115.1,26.0,29.7,354.7,195.3
9.9,5.5,261.0,115.1,26.0,29.7,352.7,197.2
9.9,5.5,260.9,115.1,26.0,29.7,354.5,197.1
9.9,5.5,260.6,115.1,26.0,29.7,352.6,196.8
9.9,5.4,260.5,115.1,26.0,29.7,353.3,197.6
